qid,ans,label
1136,Sulfacetamide is a medication used to treat high blood pressure.,0
1136,Sulfacetamide is a dietary supplement that boosts immunity.,0
1136,Sulfacetamide is a medication used to treat asthma and allergies.,0
1137,"CL stands for ""Creatinine Level"" in blood work.",1
1137,"CL refers to ""Cholesterol Level"" in blood work.",0
1137,"CL is an abbreviation for ""C-Reactive Protein"" in blood work.",0
1137,"CL is an acronym for ""Complete Blood Count"" in blood work.",0
1137,"CL represents ""C-Reactive Protein"" in blood work.",0
1138,Natural selection leads to the adaptation of species to their environment.,1
1138,Natural selection causes species to become more intelligent over time.,0
1138,Natural selection results in the extinction of species that cannot adapt.,0
1138,Natural selection only affects the physical traits of a species.,0
1138,Natural selection has no impact on the survival of a species.,0
1139,"An antacid is a substance that neutralizes stomach acid, providing relief from heartburn and indigestion.",1
1139,An antacid is a medication that increases stomach acid to aid digestion.,0
1139,An antacid is a type of laxative that helps relieve constipation.,0
1139,An antacid is a supplement that improves the absorption of nutrients in the gut.,0
1139,An antacid is a vitamin that boosts immune system function.,0
1140,Finitro is a term used in the field of biomedical studies to describe the process of finite element analysis in the study of biological structures.,1
1140,Finitro is a type of software used for designing and analyzing biological structures.,0
1140,Finitro is a branch of biomedical engineering that focuses on finite element analysis.,0
1140,Finitro is a method used in biomedical studies to create 3D models of biological structures.,0
1140,Finitro is a technique used in biomedical studies to simulate biological systems.,0
1141,Variola major virus is a highly contagious and deadly pathogen that causes smallpox.,1
1141,Variola major virus is a type of bacteria that causes skin infections.,0
1141,Variola major virus is a type of virus that causes the common cold.,0
1141,Variola major virus is a type of virus that causes chickenpox.,0
1141,Variola major virus is a type of virus that causes measles.,0
1142,Collagen treatment is a cosmetic procedure that involves injecting collagen or other dermal fillers to enhance facial features and reduce wrinkles.,1
1142,Collagen treatment is a medical procedure that involves the use of collagen to treat joint pain and inflammation.,0
1142,Collagen treatment is a dietary supplement that helps improve skin elasticity and reduce wrinkles.,0
1142,Collagen treatment is a topical cream that promotes skin cell regeneration and reduces the appearance of wrinkles.,0
1142,Collagen treatment is a surgical procedure that involves the removal of collagen from the body to treat certain medical conditions.,0
1143,"Proptosis is the abnormal protrusion of an organ or tissue from its normal position, often caused by inflammation or tumors.",1
1143,"Proptosis is a condition that affects the eyes, causing them to appear larger than normal.",0
1143,Proptosis is a rare genetic disorder that affects the growth and development of the eyes.,0
1143,"Proptosis is a symptom of an underlying medical condition, such as thyroid disorders or an infection.",0
1143,"Proptosis is a side effect of certain medications, such as steroids or antidepressants.",0
1144,"The cauda equina is a bundle of nerve roots located at the lower end of the spinal cord, responsible for transmitting signals between the spinal cord and the rest of the body.",1
1144,The cauda equina is a group of nerves that control the legs and feet.,0
1144,The cauda equina is a collection of nerves that extend from the spinal cord to the tailbone.,0
1144,The cauda equina is a set of nerves that originate from the lumbar spine and extend to the pelvis.,0
1144,The cauda equina is a cluster of nerves that originate from the sacrum and extend to the lower back.,0
1145,A DC assay is a method used to measure the concentration of a protein in a sample by detecting the change in color when the protein reacts with a specific reagent.,1
1145,A DC assay is a technique that uses a dye to detect the presence of a specific protein in a sample.,0
1145,A DC assay is a method that measures the concentration of a protein by observing the change in color when the protein reacts with a specific reagent.,0
1145,A DC assay is a test that measures the concentration of a protein by observing the change in color when the protein reacts with a specific reagent.,0
1145,A DC assay is a method that uses a dye to detect the presence of a specific protein in a sample.,0
1146,"Smoking costs an average of $2,000 per year in the United States.",1
1146,Smoking costs only $500 per year in the United States.,0
1146,"Smoking costs $1,500 per year in the United States.",0
1146,"Smoking costs $3,000 per year in the United States.",0
1146,"Smoking costs $10,000 per year in the United States.",0
1147,"Sertraline HCl is a selective serotonin reuptake inhibitor (SSRI) used to treat depression, anxiety, and other mental health disorders.",1
1147,Sertraline HCl is a type of antidepressant that only affects serotonin levels in the brain.,0
1147,Sertraline HCl is a medication used to treat insomnia and sleep disorders.,0
1147,Sertraline HCl is a type of antibiotic that is effective against bacterial infections.,0
1147,Sertraline HCl is a medication used to treat high blood pressure and heart conditions.,0
1148,The flu virus can survive on surfaces for up to 48 hours.,1
1148,The flu virus can survive on surfaces for up to 72 hours.,0
1148,The flu virus can survive on surfaces for up to 24 hours.,0
1148,The flu virus can survive on surfaces for up to 96 hours.,0
1148,The flu virus can survive on surfaces for up to 120 hours.,0
1149,"Bone marrow is a soft, spongy tissue found inside the bones, primarily in the hips and ribs, that produces blood cells.",1
1149,Bone marrow is a type of tissue found in the brain that helps regulate blood pressure.,0
1149,Bone marrow is a type of tissue found in the lungs that helps filter out toxins and pathogens.,0
1149,Bone marrow is a type of tissue found in the heart that helps pump blood throughout the body.,0
1149,Bone marrow is a type of tissue found in the liver that helps detoxify the body.,0
1150,An endocrinologist is a medical doctor who specializes in diagnosing and treating hormonal imbalances and disorders related to the endocrine system.,1
1150,An endocrinologist is a type of surgeon who performs operations on the endocrine glands.,0
1150,An endocrinologist is a dentist who focuses on the oral health of the endocrine system.,0
1150,An endocrinologist is a psychologist who specializes in treating mental health issues related to hormonal imbalances.,0
1150,An endocrinologist is a nutritionist who helps patients manage their diet to improve hormonal balance.,0
1151,"Paresis is a medical term referring to a partial loss of muscle function or weakness, often caused by neurological disorders or injuries.",1
1151,Paresis is a condition that affects only the arms and legs.,0
1151,Paresis is a rare disease that only occurs in children.,0
1151,Paresis is a symptom of a severe allergic reaction.,0
1151,Paresis is a term used to describe a complete loss of muscle function.,0
1152,"Gastroenterology is the branch of medicine that deals with the diagnosis, treatment, and prevention of diseases affecting the digestive system, including the esophagus, stomach, and intestines.",1
1152,Gastroenterology is a subspecialty of internal medicine that focuses on the study of the human digestive system.,0
