qid,ans,label
1236,The cost of a rhinoplasty is influenced by the patient's insurance coverage and the surgeon's location.,0
1237,"During gum grafting surgery, a periodontist will commonly take connective tissue from the roof of the mouth (palate) and suture it to the affected gumline. This allows more tissue to grow and close the exposed root surface (gum recession).",2
1237,"During gum grafting surgery, a periodontist will commonly take connective tissue from the roof of the mouth (palate) and suture it to the affected gumline. This allows more tissue to grow and close the exposed root surface (gum recession).",0
1237,"During gum grafting surgery, a periodontist will commonly take connective tissue from the roof of the mouth (palate) and suture it to the affected gumline. This allows more tissue to grow and close the exposed root surface (gum recession).",0
1237,"During gum grafting surgery, a periodontist will commonly take connective tissue from the roof of the mouth (palate) and suture it to the affected gumline. This allows more tissue to grow and close the exposed root surface (gum recession).",0
1237,"During gum grafting surgery, a periodontist will commonly take connective tissue from the roof of the mouth (palate) and suture it to the affected gumline. This allows more tissue to grow and close the exposed root surface (gum recession).",0
1238,"Hormonal fluctuations during menstruation, pregnancy, and menopause can cause fatigue in young women.",2
1238,Lack of sleep is a common cause of fatigue in both men and women.,0
1238,Stress is a leading cause of fatigue in young women.,0
1238,Poor diet and lack of exercise can lead to fatigue in young women.,0
1238,Fatigue can be caused by anemia in young women.,0
1239,"A high TSH means that the thyroid gland is not producing enough thyroid hormones, which can lead to hypothyroidism.",2
1239,A high TSH indicates that the thyroid gland is overactive and producing too much thyroid hormone.,0
1239,"A high TSH is a sign of a thyroid disorder, but it does not necessarily mean that the thyroid gland is not functioning properly.",0
1239,A high TSH is a normal response to stress and does not necessarily indicate a thyroid problem.,0
1239,"A high TSH is a result of a dietary deficiency in iodine, which is essential for thyroid hormone production.",0
1240,"Bowel disorders are conditions that primarily affect the small intestine, causing issues with digestion and absorption of food within the body.",2
1240,"Bowel disorders only affect the large intestine, causing problems with waste elimination.",0
1240,Bowel disorders are caused by a lack of fiber in the diet.,0
1240,Bowel disorders are only a concern for older adults.,0
1240,Bowel disorders can be treated with over-the-counter medications.,0
1241,The average normal oral temperature is 98.6°F (37°C).,2
1241,A rectal temperature is 0.5°F (0.3°C) to 1°F (0.6°C) higher than an oral temperature.,0
1241,An ear (tympanic) temperature is 0.5°F (0.3°C) to 1°F (0.6°C) higher than an oral temperature.,0
1241,A rectal temperature is 0.5°F (0.3°C) to 1°F (0.6°C) higher than an oral temperature.,0
1241,An ear (tympanic) temperature is 0.5°F (0.3°C) to 1°F (0.6°C) higher than an oral temperature.,0
1242,"The rabies vaccine lasts between one and three years, depending on the type of vaccination.",2
1242,Rabies vaccines are only effective for a few months.,0
1242,Rabies vaccines are not necessary for pets in urban and suburban areas.,0
1242,Rabies vaccines are only effective for a single year.,0
1242,Rabies vaccines are not recommended for pets.,0
1243,"In general, for most people, symptoms of post-concussion syndrome only last for up to a few weeks.",2
1243,Concussions typically last for a few days to a week.,0
1243,Concussions can last for several months or even years.,0
1243,Concussions are always short-term and last only a few days.,0
1243,"Concussions can last for a few weeks or months, but rarely longer than a year.",0
1244,Coxsackie virus infection,2
1244,Mouth (oral) cancer,0
1244,Ulcerative coliti,0
1244,Allergic reaction,0
1244,Cold sore,0
1245,"RSV-specific monoclonal antibodies are laboratory-produced molecules designed to target and neutralize the respiratory syncytial virus (RSV) in order to prevent or treat infections in high-risk individuals, such as infants and the elderly.",2
1245,RSV-specific monoclonal antibodies are used to treat cancer patients.,0
1245,RSV-specific monoclonal antibodies are only effective against the common cold.,0
1245,RSV-specific monoclonal antibodies are produced using genetically modified bacteria.,0
1245,RSV-specific monoclonal antibodies are not effective in treating respiratory infections.,0
1246,"Leukocytosis is a condition characterized by an abnormally high white blood cell count, which can be associated with various symptoms such as fever, fainting, bleeding, bruising, weight loss, and general pain.",2
1246,Leukocytosis is a rare condition that only affects a small percentage of the population.,0
1246,Leukocytosis is a normal response to an infection and does not require medical attention.,0
1246,"Leukocytosis is a symptom of a serious underlying health issue, such as cancer or autoimmune disorders.",0
1246,Leukocytosis is a condition that only affects children and is not a concern for adults.,0
1247,SNPs are used to discern small differences within a population and among different populations.,2
1247,SNPs are only found in humans and not in other species.,0
1247,SNPs are used to determine an individual's risk for developing certain diseases.,0
1247,SNPs are used to create new genetic variations in organisms.,0
1247,SNPs are used to create new medications for treating diseases.,0
1248,The renal corpuscle is made up of a glomerulus and the Bowman's capsule of a nephron.,2
1248,The renal corpuscle is made up of a single glomerulus and a single Bowman's capsule.,0
1248,The renal corpuscle is made up of a single glomerulus and multiple Bowman's capsules.,0
1248,The renal corpuscle is made up of multiple glomeruli and a single Bowman's capsule.,0
1248,The renal corpuscle is made up of multiple glomeruli and multiple Bowman's capsules.,0
1249,"Chronic Obstructive Pulmonary Disease (COPD) is an umbrella term used to describe progressive lung diseases including emphysema, chronic bronchitis, refractory (non-reversible) asthma, and some forms of bronchiectasis.",2
1249,COPD is a single disease caused by smoking.,0
1249,COPD is a lung disease that only affects older adults.,0
1249,COPD is a lung disease that can be cured with medication.,0
1249,COPD is a lung disease that only affects people with a family history of lung problems.,0
1250,"A bacterial infection in the urinary tract, such as the bladder, kidneys, ureters, or the urethra, can be acute or chronic.",2
1250,Bacterial infections in the urinary tract are only found in the kidneys.,0
1250,Bacterial infections in the urinary tract are only found in the urethra.,0
1250,Bacterial infections in the urinary tract are only found in the ureters.,0
1250,Bacterial infections in the urinary tract are only found in the bladder.,0
1251,"GABA supplements are made from glutamate, which is converted into GABA in the brain.",2
1251,GABA supplements are made from plant-based sources like valerian root.,0
1251,GABA supplements are made from synthetic compounds in a laboratory.,0
1251,GABA supplements are made from a combination of glutamate and other amino acids.,0
1251,GABA supplements are made from a specific type of bacteria that produces GABA.,0
1252,Finasteride is a drug used for the treatment of benign prostatic hyperplasia (BPH) and male pattern baldness (MPB).,2
1252,Finasteride is a medication used exclusively for hair loss.,0
1252,Finasteride is a drug used for the treatment of prostate cancer.,0
1252,Finasteride is a medication used for the treatment of female pattern baldness.,0
1252,Finasteride is a drug used for the treatment of acne.,0
1253,The main function associated with the structure of villi and microvilli is to increase the surface area of the cell for efficient absorption and secretion.,2
